Sub_Division,YEAR,JUN,JUL,AUG,SEP,JUN-SEP,AVG_RAINFALL,YOY_CHANGE,LAG_1,LAG_2
GANGETIC W.BENGAL,1994,310.1,428.6,294.4,165.6,1198.7,299.67499999999995,-194.39999999999986,1393.1,1115.1
GANGETIC W.BENGAL,1995,185.4,399.0,411.7,413.4,1409.5,352.375,210.79999999999995,1198.7,1393.1
GANGETIC W.BENGAL,1996,336.2,250.2,469.2,143.5,1199.0,299.775,-210.5,1409.5,1198.7
GANGETIC W.BENGAL,1997,220.0,440.2,388.6,246.0,1294.8,323.70000000000005,95.79999999999995,1199.0,1409.5
GANGETIC W.BENGAL,1998,154.3,297.3,259.5,295.4,1006.5,251.625,-288.29999999999995,1294.8,1199.0
GANGETIC W.BENGAL,1999,268.2,404.4,375.7,466.2,1514.4,378.625,507.9000000000001,1006.5,1294.8
GANGETIC W.BENGAL,2000,203.3,342.2,177.0,428.4,1150.9,287.725,-363.5,1514.4,1006.5
GANGETIC W.BENGAL,2001,383.0,268.5,250.2,204.3,1106.0,276.5,-44.90000000000009,1150.9,1514.4
GANGETIC W.BENGAL,2002,349.2,282.6,291.8,326.1,1249.7,312.42499999999995,143.70000000000005,1106.0,1150.9
GANGETIC W.BENGAL,2003,274.7,254.5,239.8,156.6,925.6,231.4,-324.1,1249.7,1106.0
GANGETIC W.BENGAL,2004,288.0,250.7,391.9,264.1,1194.7,298.675,269.1,925.6,1249.7
GANGETIC W.BENGAL,2005,197.2,352.6,228.8,222.2,1000.8,250.2,-193.9000000000001,1194.7,925.6
GANGETIC W.BENGAL,2006,218.4,486.6,318.7,379.8,1403.6,350.875,402.79999999999995,1000.8,1194.7
GANGETIC W.BENGAL,2007,231.2,604.4,322.5,457.2,1615.3,403.825,211.70000000000005,1403.6,1000.8
GANGETIC W.BENGAL,2008,410.8,338.4,257.8,265.9,1272.9,318.225,-342.39999999999986,1615.3,1403.6
GANGETIC W.BENGAL,2009,69.0,274.0,333.0,291.2,967.2,241.8,-305.70000000000005,1272.9,1615.3
GANGETIC W.BENGAL,2010,189.1,195.4,187.8,193.6,765.8,191.475,-201.4000000000001,967.2,1272.9
GANGETIC W.BENGAL,2011,436.9,220.2,441.4,294.5,1393.0,348.25,627.2,765.8,967.2
GANGETIC W.BENGAL,2012,144.5,307.4,259.6,244.5,956.0,239.0,-437.0,1393.0,765.8
GANGETIC W.BENGAL,2013,237.1,272.5,400.5,243.0,1153.0,288.275,197.0,956.0,1393.0
GANGETIC W.BENGAL,2014,174.4,304.6,286.6,220.4,986.0,246.5,-167.0,1153.0,956.0
GANGETIC W.BENGAL,2015,220.3,609.8,262.9,156.6,1249.6,312.4,263.5999999999999,986.0,1153.0
GANGETIC W.BENGAL,2016,172.7,334.7,416.7,233.7,1157.8,289.45,-91.79999999999995,1249.6,986.0
GANGETIC W.BENGAL,2017,193.7,489.3,264.5,191.4,1138.8,284.725,-19.0,1157.8,1249.6
GANGETIC W.BENGAL,2018,223.4,321.2,234.1,180.6,959.2,239.82500000000002,-179.5999999999999,1138.8,1157.8
GANGETIC W.BENGAL,2019,109.2,214.0,333.3,295.9,952.4,238.1,-6.800000000000068,959.2,1138.8
GANGETIC W.BENGAL,2020,279.0,277.2,341.3,167.0,1064.5,266.125,112.10000000000002,952.4,959.2
GANGETIC W.BENGAL,2021,371.7,420.2,263.2,488.9,1543.9,386.0,479.4000000000001,1064.5,952.4
GUJARAT REGION,1901,60.2,239.3,198.0,17.3,514.8,128.7,,,
GUJARAT REGION,1902,31.8,229.1,300.0,278.6,839.5,209.875,324.70000000000005,514.8,
GUJARAT REGION,1903,28.5,454.1,200.4,178.7,861.7,215.425,22.200000000000045,839.5,514.8
GUJARAT REGION,1904,47.6,194.8,70.2,133.3,446.0,111.47500000000001,-415.70000000000005,861.7,839.5
GUJARAT REGION,1905,21.0,662.2,36.3,81.2,800.7,200.175,354.70000000000005,446.0,861.7
GUJARAT REGION,1906,175.6,316.5,244.2,135.7,872.0,218.0,71.29999999999995,800.7,446.0
GUJARAT REGION,1907,70.9,322.0,570.7,16.9,980.5,245.125,108.5,872.0,800.7
GUJARAT REGION,1908,68.3,562.2,368.7,24.1,1023.4,255.82500000000002,42.89999999999998,980.5,872.0
GUJARAT REGION,1909,158.8,412.0,245.0,141.9,957.7,239.42499999999998,-65.69999999999993,1023.4,980.5
GUJARAT REGION,1910,260.4,287.3,335.5,43.9,927.1,231.775,-30.600000000000023,957.7,1023.4
GUJARAT REGION,1911,157.2,65.1,92.2,56.5,371.0,92.75,-556.1,927.1,957.7
GUJARAT REGION,1912,102.1,612.7,290.4,39.3,1044.5,261.125,673.5,371.0,927.1
GUJARAT REGION,1913,357.3,425.8,212.4,144.2,1139.7,284.925,95.20000000000005,1044.5,371.0
GUJARAT REGION,1914,219.3,490.9,138.2,231.4,1079.7,269.95000000000005,-60.0,1139.7,1044.5
GUJARAT REGION,1915,124.9,128.4,113.2,50.9,417.4,104.35,-662.3000000000001,1079.7,1139.7
GUJARAT REGION,1916,126.9,165.9,416.2,189.6,898.6,224.65,481.20000000000005,417.4,1079.7
GUJARAT REGION,1917,126.1,315.2,375.0,352.2,1168.6,292.125,269.9999999999999,898.6,417.4
GUJARAT REGION,1918,38.5,106.4,212.3,17.1,374.2,93.57500000000002,-794.3999999999999,1168.6,898.6
GUJARAT REGION,1919,108.1,329.4,489.3,76.9,1003.7,250.92499999999998,629.5,374.2,1168.6
GUJARAT REGION,1920,192.0,271.8,108.3,30.4,602.4,150.625,-401.30000000000007,1003.7,374.2
GUJARAT REGION,1921,29.8,524.6,206.9,402.2,1163.5,290.875,561.1,602.4,1003.7
GUJARAT REGION,1922,128.5,315.1,108.6,308.3,860.4,215.125,-303.1,1163.5,602.4
GUJARAT REGION,1923,2.8,289.2,155.8,80.4,528.2,132.05,-332.19999999999993,860.4,1163.5
GUJARAT REGION,1924,114.5,300.4,263.9,201.4,880.1,220.04999999999998,351.9,528.2,860.4
GUJARAT REGION,1925,260.1,199.5,81.5,13.6,554.7,138.675,-325.4,880.1,528.2
GUJARAT REGION,1926,19.8,404.6,465.4,358.9,1248.8,312.17499999999995,694.0999999999999,554.7,880.1
GUJARAT REGION,1927,138.6,909.9,198.8,110.7,1358.0,339.5,109.20000000000005,1248.8,554.7
GUJARAT REGION,1928,52.5,371.3,223.9,137.0,784.7,196.175,-573.3,1358.0,1248.8
GUJARAT REGION,1929,126.4,348.9,149.9,19.6,644.8,161.2,-139.9000000000001,784.7,1358.0
GUJARAT REGION,1930,155.6,425.2,155.3,104.1,840.1,210.04999999999998,195.30000000000007,644.8,784.7
GUJARAT REGION,1931,19.0,328.6,552.8,89.4,989.9,247.45,149.79999999999995,840.1,644.8
GUJARAT REGION,1932,58.4,534.0,145.3,132.2,869.9,217.47500000000002,-120.0,989.9,840.1
GUJARAT REGION,1933,119.4,242.5,480.9,227.2,1069.9,267.5,200.0000000000001,869.9,989.9
GUJARAT REGION,1934,216.6,262.5,393.0,83.2,955.3,238.82500000000002,-114.60000000000014,1069.9,869.9
GUJARAT REGION,1935,80.6,357.6,107.5,188.4,734.1,183.525,-221.19999999999993,955.3,1069.9
GUJARAT REGION,1936,188.2,132.9,51.5,176.2,548.9,137.2,-185.20000000000005,734.1,955.3
GUJARAT REGION,1937,255.8,583.8,30.7,321.0,1191.3,297.825,642.4,548.9,734.1
GUJARAT REGION,1938,260.9,339.7,131.8,25.4,757.7,189.44999999999996,-433.5999999999999,1191.3,548.9
GUJARAT REGION,1939,29.8,206.7,260.6,93.1,590.1,147.55,-167.60000000000002,757.7,1191.3
GUJARAT REGION,1940,153.2,207.1,240.7,114.7,715.7,178.925,125.60000000000002,590.1,757.7
GUJARAT REGION,1941,40.5,668.0,195.1,41.1,944.6,236.175,228.89999999999998,715.7,590.1
GUJARAT REGION,1942,128.4,495.4,374.4,159.2,1157.3,289.34999999999997,212.69999999999993,944.6,715.7
GUJARAT REGION,1943,133.6,479.9,81.0,154.7,849.2,212.3,-308.0999999999999,1157.3,944.6
GUJARAT REGION,1944,110.5,624.2,501.5,72.7,1308.9,327.225,459.70000000000005,849.2,1157.3
GUJARAT REGION,1945,162.9,514.6,243.2,341.0,1261.8,315.425,-47.100000000000136,1308.9,849.2
GUJARAT REGION,1946,230.2,290.5,459.8,101.0,1081.5,270.375,-180.29999999999995,1261.8,1308.9
GUJARAT REGION,1947,5.5,215.5,262.3,253.6,736.9,184.225,-344.6,1081.5,1261.8
GUJARAT REGION,1948,62.7,183.1,117.5,49.5,412.7,103.2,-324.2,736.9,1081.5
GUJARAT REGION,1949,33.8,292.3,208.1,243.5,777.7,194.425,365.00000000000006,412.7,736.9
GUJARAT REGION,1950,10.9,742.0,77.8,313.8,1144.6,286.125,366.89999999999986,777.7,412.7
GUJARAT REGION,1951,64.8,217.9,167.4,6.7,456.8,114.2,-687.8,1144.6,777.7
GUJARAT REGION,1952,137.0,489.4,141.5,11.4,779.2,194.825,322.40000000000003,456.8,1144.6
GUJARAT REGION,1953,140.9,238.7,558.6,104.4,1042.5,260.65000000000003,263.29999999999995,779.2,456.8
GUJARAT REGION,1954,112.8,354.0,211.9,521.5,1200.2,300.05,157.70000000000005,1042.5,779.2
GUJARAT REGION,1955,104.5,108.2,401.9,315.1,929.7,232.42499999999998,-270.5,1200.2,1042.5
GUJARAT REGION,1956,103.2,664.1,325.9,135.8,1228.9,307.25,299.20000000000005,929.7,1200.2
GUJARAT REGION,1957,154.2,259.4,196.9,15.9,626.4,156.6,-602.5000000000001,1228.9,929.7
GUJARAT REGION,1958,105.1,342.3,282.9,335.8,1066.1,266.525,439.69999999999993,626.4,1228.9
GUJARAT REGION,1959,97.7,630.1,326.8,374.1,1428.7,357.17500000000007,362.60000000000014,1066.1,626.4
GUJARAT REGION,1960,129.5,221.4,211.7,72.9,635.4,158.87499999999997,-793.3000000000001,1428.7,1066.1
GUJARAT REGION,1961,91.9,352.9,176.1,302.8,923.7,230.925,288.30000000000007,635.4,1428.7
GUJARAT REGION,1962,47.0,303.6,184.2,232.1,766.8,191.725,-156.9000000000001,923.7,635.4
GUJARAT REGION,1963,65.1,286.7,354.0,229.3,935.1,233.77499999999998,168.30000000000007,766.8,923.7
GUJARAT REGION,1964,102.6,367.1,294.9,112.9,877.4,219.375,-57.700000000000045,935.1,766.8
GUJARAT REGION,1965,10.6,439.1,163.7,24.5,637.8,159.47500000000002,-239.60000000000002,877.4,935.1
GUJARAT REGION,1966,122.8,311.9,73.0,186.7,694.4,173.6,56.60000000000002,637.8,877.4
GUJARAT REGION,1967,134.7,411.6,210.3,125.6,882.2,220.54999999999998,187.80000000000007,694.4,637.8
GUJARAT REGION,1968,31.3,283.9,296.4,45.3,656.9,164.22499999999997,-225.30000000000007,882.2,694.4
GUJARAT REGION,1969,103.4,335.2,160.5,207.4,806.4,201.625,149.5,656.9,882.2
GUJARAT REGION,1970,265.6,267.0,498.6,320.2,1351.5,337.85,545.1,806.4,656.9
GUJARAT REGION,1971,174.9,253.6,193.2,132.1,753.9,188.45000000000002,-597.6,1351.5,806.4
GUJARAT REGION,1972,85.6,213.5,183.3,22.9,505.3,126.325,-248.59999999999997,753.9,1351.5
GUJARAT REGION,1973,96.6,302.5,380.4,396.2,1175.7,293.925,670.4000000000001,505.3,753.9
GUJARAT REGION,1974,22.0,136.9,103.4,66.0,328.3,82.075,-847.4000000000001,1175.7,505.3
GUJARAT REGION,1975,156.3,217.7,450.0,320.3,1144.3,286.075,816.0,328.3,1175.7
GUJARAT REGION,1976,342.2,578.8,483.3,151.2,1555.5,388.875,411.20000000000005,1144.3,328.3
GUJARAT REGION,1977,308.1,565.3,246.2,162.1,1281.7,320.42499999999995,-273.79999999999995,1555.5,1144.3
GUJARAT REGION,1978,152.4,287.7,413.7,52.4,906.2,226.54999999999998,-375.5,1281.7,1555.5
GUJARAT REGION,1979,130.0,176.2,433.9,45.4,785.5,196.37499999999997,-120.70000000000005,906.2,1281.7
GUJARAT REGION,1980,259.6,263.5,250.9,22.9,796.9,199.225,11.399999999999977,785.5,906.2
GUJARAT REGION,1981,111.6,411.7,387.7,132.5,1043.6,260.875,246.69999999999993,796.9,785.5
GUJARAT REGION,1982,39.3,271.8,269.6,25.9,606.6,151.65,-436.9999999999999,1043.6,796.9
GUJARAT REGION,1983,129.6,406.8,401.4,181.3,1119.1,279.775,512.4999999999999,606.6,1043.6
GUJARAT REGION,1984,82.5,249.0,430.6,89.0,851.1,212.775,-267.9999999999999,1119.1,606.6
GUJARAT REGION,1985,14.8,244.7,178.3,17.9,455.6,113.925,-395.5,851.1,1119.1
GUJARAT REGION,1986,178.2,161.0,146.1,6.4,491.6,122.92499999999998,36.0,455.6,851.1
GUJARAT REGION,1987,68.8,117.3,186.1,5.8,378.0,94.5,-113.60000000000002,491.6,455.6
GUJARAT REGION,1988,72.4,564.6,255.0,188.8,1080.7,270.2,702.7,378.0,491.6
GUJARAT REGION,1989,112.8,344.0,307.6,58.0,822.5,205.60000000000002,-258.20000000000005,1080.7,378.0
GUJARAT REGION,1990,78.3,226.3,532.5,230.3,1067.5,266.85,245.0,822.5,1080.7
GUJARAT REGION,1991,73.9,403.1,145.4,38.0,660.3,165.1,-407.20000000000005,1067.5,822.5
GUJARAT REGION,1992,127.6,252.1,238.4,244.1,862.3,215.55,202.0,660.3,1067.5
GUJARAT REGION,1993,131.9,568.6,64.5,146.3,911.3,227.825,49.0,862.3,660.3
GUJARAT REGION,1994,305.3,473.8,378.8,330.2,1488.2,372.02500000000003,576.9000000000001,911.3,862.3
GUJARAT REGION,1995,8.6,440.5,132.4,72.0,653.4,163.375,-834.8000000000001,1488.2,911.3
GUJARAT REGION,1996,119.8,379.3,233.1,150.9,883.2,220.775,229.80000000000007,653.4,1488.2
GUJARAT REGION,1997,356.0,247.9,363.7,97.8,1065.6,266.34999999999997,182.39999999999986,883.2,653.4
GUJARAT REGION,1998,108.6,296.2,190.0,385.2,979.9,245.0,-85.69999999999993,1065.6,883.2
GUJARAT REGION,1999,165.2,232.9,61.4,62.6,522.0,130.525,-457.9,979.9,1065.6
GUJARAT REGION,2000,58.5,354.2,122.6,16.2,551.4,137.875,29.399999999999977,522.0,979.9
GUJARAT REGION,2001,217.0,323.3,253.5,17.6,811.4,202.85,260.0,551.4,522.0
GUJARAT REGION,2002,244.0,46.5,239.0,112.7,642.2,160.55,-169.19999999999993,811.4,551.4
GUJARAT REGION,2003,210.8,516.8,322.3,109.9,1159.8,289.95,517.5999999999999,642.2,811.4
GUJARAT REGION,2004,137.8,245.7,555.4,52.1,991.0,247.75,-168.79999999999995,1159.8,642.2
GUJARAT REGION,2005,375.7,376.8,233.5,341.6,1327.6,331.9,336.5999999999999,991.0,1159.8
GUJARAT REGION,2006,122.7,584.2,626.4,139.7,1473.0,368.25000000000006,145.4000000000001,1327.6,991.0
GUJARAT REGION,2007,94.7,555.8,344.2,170.9,1165.6,291.40000000000003,-307.4000000000001,1473.0,1327.6
GUJARAT REGION,2008,59.2,263.4,369.8,206.9,899.3,224.825,-266.29999999999995,1165.6,1473.0
GUJARAT REGION,2009,17.6,398.0,143.2,55.3,614.1,153.52499999999998,-285.19999999999993,899.3,1165.6
GUJARAT REGION,2010,62.3,335.3,433.2,215.6,1046.4,261.59999999999997,432.30000000000007,614.1,899.3
GUJARAT REGION,2011,16.6,269.3,462.2,168.7,916.9,229.2,-129.5000000000001,1046.4,614.1
GUJARAT REGION,2012,35.8,181.1,228.9,272.2,718.1,179.5,-198.79999999999995,916.9,1046.4
GUJARAT REGION,2013,183.5,491.6,246.9,340.7,1262.7,315.675,544.6,718.1,916.9
GUJARAT REGION,2014,12.8,359.6,150.2,283.3,805.8,201.47500000000002,-456.9000000000001,1262.7,718.1
GUJARAT REGION,2015,132.4,361.6,35.2,96.9,626.1,156.525,-179.69999999999993,805.8,1262.7
GUJARAT REGION,2016,31.7,255.4,303.5,105.0,695.5,173.9,69.39999999999998,626.1,805.8
GUJARAT REGION,2017,137.2,612.7,179.3,67.2,996.4,249.10000000000002,300.9,695.5,626.1
GUJARAT REGION,2018,89.9,376.8,181.4,46.9,695.0,173.75,-301.4,996.4,695.5
GUJARAT REGION,2019,113.9,264.0,517.2,296.8,1191.9,297.975,496.9000000000001,695.0,996.4
GUJARAT REGION,2020,104.9,170.5,635.4,123.7,1034.4,258.625,-157.5,1191.9,695.0
GUJARAT REGION,2021,128.6,173.3,71.7,356.8,730.4,182.6,-304.0000000000001,1034.4,1191.9
"HARYANA, DELHI & CHANDIGARH",1901,13.2,128.4,154.4,10.9,306.9,76.725,,,
"HARYANA, DELHI & CHANDIGARH",1902,74.8,150.4,100.5,60.0,385.6,96.425,78.70000000000005,306.9,
"HARYANA, DELHI & CHANDIGARH",1903,8.7,154.0,139.8,94.1,396.6,99.15,11.0,385.6,306.9
"HARYANA, DELHI & CHANDIGARH",1904,33.3,110.4,161.5,100.9,406.1,101.525,9.5,396.6,385.6
"HARYANA, DELHI & CHANDIGARH",1905,20.6,94.8,24.6,94.6,234.6,58.65,-171.50000000000003,406.1,396.6
"HARYANA, DELHI & CHANDIGARH",1906,70.6,129.8,106.3,187.5,494.1,123.55,259.5,234.6,406.1
"HARYANA, DELHI & CHANDIGARH",1907,19.2,123.3,177.0,1.1,320.5,80.15,-173.60000000000002,494.1,234.6
"HARYANA, DELHI & CHANDIGARH",1908,14.3,199.7,398.2,10.2,622.4,155.60000000000002,301.9,320.5,494.1
"HARYANA, DELHI & CHANDIGARH",1909,123.8,227.8,121.7,160.3,633.6,158.4,11.200000000000045,622.4,320.5
"HARYANA, DELHI & CHANDIGARH",1910,68.1,110.4,151.8,157.9,488.2,122.05000000000001,-145.40000000000003,633.6,622.4
"HARYANA, DELHI & CHANDIGARH",1911,52.4,26.5,49.6,206.7,335.2,83.8,-153.0,488.2,633.6
"HARYANA, DELHI & CHANDIGARH",1912,25.6,163.8,134.4,122.8,446.6,111.65,111.40000000000003,335.2,488.2
"HARYANA, DELHI & CHANDIGARH",1913,114.7,137.8,85.0,20.4,358.0,89.475,-88.60000000000002,446.6,335.2
"HARYANA, DELHI & CHANDIGARH",1914,50.6,257.0,102.7,186.5,596.9,149.2,238.89999999999998,358.0,446.6
"HARYANA, DELHI & CHANDIGARH",1915,39.5,68.3,70.5,104.8,283.1,70.775,-313.79999999999995,596.9,358.0
"HARYANA, DELHI & CHANDIGARH",1916,69.9,143.4,215.1,110.2,538.6,134.65,255.5,283.1,596.9
"HARYANA, DELHI & CHANDIGARH",1917,65.2,167.4,209.1,361.8,803.5,200.875,264.9,538.6,283.1
"HARYANA, DELHI & CHANDIGARH",1918,35.6,20.9,141.2,5.2,202.9,50.724999999999994,-600.6,803.5,538.6
"HARYANA, DELHI & CHANDIGARH",1919,7.1,211.9,175.5,50.4,444.9,111.225,241.99999999999997,202.9,803.5
"HARYANA, DELHI & CHANDIGARH",1920,73.9,193.2,30.5,9.0,306.7,76.65,-138.2,444.9,202.9
"HARYANA, DELHI & CHANDIGARH",1921,14.1,101.6,192.8,85.8,394.3,98.575,87.60000000000002,306.7,444.9
"HARYANA, DELHI & CHANDIGARH",1922,88.4,138.5,103.0,179.4,509.3,127.32499999999999,115.0,394.3,306.7
"HARYANA, DELHI & CHANDIGARH",1923,25.0,186.1,222.7,17.5,451.2,112.82499999999999,-58.10000000000002,509.3,394.3
"HARYANA, DELHI & CHANDIGARH",1924,18.1,100.0,151.8,250.5,520.4,130.1,69.19999999999999,451.2,509.3
"HARYANA, DELHI & CHANDIGARH",1925,154.9,248.1,108.4,10.1,521.5,130.375,1.1000000000000227,520.4,451.2
"HARYANA, DELHI & CHANDIGARH",1926,17.2,193.8,260.2,43.7,514.8,128.725,-6.7000000000000455,521.5,520.4
"HARYANA, DELHI & CHANDIGARH",1927,12.7,162.2,165.8,41.9,382.6,95.64999999999999,-132.19999999999993,514.8,521.5
"HARYANA, DELHI & CHANDIGARH",1928,36.7,132.1,78.4,34.7,281.9,70.47500000000001,-100.70000000000005,382.6,514.8
"HARYANA, DELHI & CHANDIGARH",1929,19.5,136.1,83.6,11.9,251.1,62.775,-30.799999999999983,281.9,382.6
"HARYANA, DELHI & CHANDIGARH",1930,68.9,267.1,80.6,32.5,449.2,112.275,198.1,251.1,281.9
"HARYANA, DELHI & CHANDIGARH",1931,10.0,198.6,123.6,112.0,444.2,111.05,-5.0,449.2,251.1
"HARYANA, DELHI & CHANDIGARH",1932,14.4,136.4,114.9,120.5,386.2,96.55000000000001,-58.0,444.2,449.2
"HARYANA, DELHI & CHANDIGARH",1933,108.5,135.5,226.9,294.6,765.5,191.375,379.3,386.2,444.2
"HARYANA, DELHI & CHANDIGARH",1934,64.5,144.4,201.2,18.7,428.7,107.2,-336.8,765.5,386.2
"HARYANA, DELHI & CHANDIGARH",1935,5.3,210.6,136.1,100.3,452.3,113.075,23.600000000000023,428.7,765.5
"HARYANA, DELHI & CHANDIGARH",1936,144.8,127.8,128.4,62.2,463.2,115.8,10.899999999999977,452.3,428.7
"HARYANA, DELHI & CHANDIGARH",1937,44.8,172.3,39.7,110.1,366.8,91.725,-96.39999999999998,463.2,452.3
"HARYANA, DELHI & CHANDIGARH",1938,60.9,90.1,58.6,7.3,216.9,54.225,-149.9,366.8,463.2
"HARYANA, DELHI & CHANDIGARH",1939,87.7,64.0,33.8,65.7,251.3,62.8,34.400000000000006,216.9,366.8
"HARYANA, DELHI & CHANDIGARH",1940,40.2,122.3,144.2,13.2,319.9,79.975,68.59999999999997,251.3,216.9
"HARYANA, DELHI & CHANDIGARH",1941,96.6,41.9,92.6,47.7,278.8,69.7,-41.099999999999966,319.9,251.3
"HARYANA, DELHI & CHANDIGARH",1942,48.8,262.3,238.2,152.9,702.3,175.54999999999998,423.49999999999994,278.8,319.9
"HARYANA, DELHI & CHANDIGARH",1943,29.4,128.2,114.6,92.1,364.3,91.07499999999999,-337.99999999999994,702.3,278.8
"HARYANA, DELHI & CHANDIGARH",1944,51.4,155.8,99.3,40.3,346.8,86.7,-17.5,364.3,702.3
"HARYANA, DELHI & CHANDIGARH",1945,37.4,121.4,123.1,318.0,599.9,149.975,253.09999999999997,346.8,364.3
"HARYANA, DELHI & CHANDIGARH",1946,73.3,124.7,157.5,17.3,372.8,93.2,-227.09999999999997,599.9,346.8
"HARYANA, DELHI & CHANDIGARH",1947,13.3,22.9,81.5,294.7,412.4,103.1,39.599999999999966,372.8,599.9
"HARYANA, DELHI & CHANDIGARH",1948,17.2,222.9,246.5,37.7,524.2,131.07500000000002,111.80000000000007,412.4,372.8
"HARYANA, DELHI & CHANDIGARH",1949,13.9,317.7,61.8,92.2,485.6,121.39999999999999,-38.60000000000002,524.2,412.4
"HARYANA, DELHI & CHANDIGARH",1950,10.1,226.0,150.5,120.9,507.6,126.875,22.0,485.6,524.2
"HARYANA, DELHI & CHANDIGARH",1951,22.3,58.9,143.9,36.8,261.9,65.47500000000001,-245.70000000000005,507.6,485.6
"HARYANA, DELHI & CHANDIGARH",1952,65.1,125.9,319.3,1.3,511.6,127.9,249.70000000000005,261.9,507.6
"HARYANA, DELHI & CHANDIGARH",1953,61.7,243.5,157.2,49.8,512.1,128.04999999999998,0.5,511.6,261.9
"HARYANA, DELHI & CHANDIGARH",1954,26.7,152.1,45.9,135.9,360.6,90.15,-151.5,512.1,511.6
"HARYANA, DELHI & CHANDIGARH",1955,65.7,100.5,173.7,159.9,499.8,124.94999999999999,139.2,360.6,512.1
"HARYANA, DELHI & CHANDIGARH",1956,50.6,239.6,159.4,19.7,469.2,117.325,-30.600000000000023,499.8,360.6
"HARYANA, DELHI & CHANDIGARH",1957,24.4,190.8,101.5,150.6,467.3,116.82500000000002,-1.8999999999999773,469.2,499.8
"HARYANA, DELHI & CHANDIGARH",1958,17.0,150.8,183.7,274.1,625.7,156.4,158.40000000000003,467.3,469.2
"HARYANA, DELHI & CHANDIGARH",1959,25.6,104.7,165.9,104.5,400.7,100.17500000000001,-225.00000000000006,625.7,467.3
"HARYANA, DELHI & CHANDIGARH",1960,33.3,249.8,337.1,15.7,635.9,158.97500000000002,235.2,400.7,625.7
"HARYANA, DELHI & CHANDIGARH",1961,46.5,150.9,252.1,52.6,502.0,125.525,-133.89999999999998,635.9,400.7
"HARYANA, DELHI & CHANDIGARH",1962,14.1,145.0,112.1,189.7,460.8,115.225,-41.19999999999999,502.0,635.9
"HARYANA, DELHI & CHANDIGARH",1963,40.9,55.9,308.0,86.0,490.7,122.7,29.899999999999977,460.8,502.0
"HARYANA, DELHI & CHANDIGARH",1964,8.7,369.4,192.6,111.7,682.5,170.6,191.8,490.7,460.8
"HARYANA, DELHI & CHANDIGARH",1965,2.2,121.1,134.8,61.5,319.6,79.9,-362.9,682.5,490.7
"HARYANA, DELHI & CHANDIGARH",1966,128.9,98.2,312.8,69.1,608.9,152.25000000000003,289.29999999999995,319.6,682.5
"HARYANA, DELHI & CHANDIGARH",1967,33.1,224.3,336.0,96.3,689.7,172.425,80.80000000000007,608.9,319.6
"HARYANA, DELHI & CHANDIGARH",1968,28.4,218.3,92.6,0.1,339.4,84.85000000000001,-350.30000000000007,689.7,608.9
"HARYANA, DELHI & CHANDIGARH",1969,11.5,132.7,134.4,161.4,439.9,110.0,100.5,339.4,689.7
"HARYANA, DELHI & CHANDIGARH",1970,70.1,67.3,213.1,105.5,456.0,114.0,16.100000000000023,439.9,339.4
"HARYANA, DELHI & CHANDIGARH",1971,61.6,149.1,259.2,51.8,521.7,130.42499999999998,65.70000000000005,456.0,439.9
"HARYANA, DELHI & CHANDIGARH",1972,27.8,142.0,196.4,12.7,378.9,94.72500000000001,-142.80000000000007,521.7,456.0
"HARYANA, DELHI & CHANDIGARH",1973,76.2,118.3,190.1,57.4,442.1,110.5,63.200000000000045,378.9,521.7
"HARYANA, DELHI & CHANDIGARH",1974,37.7,201.8,94.7,12.2,346.4,86.6,-95.70000000000005,442.1,378.9
"HARYANA, DELHI & CHANDIGARH",1975,58.4,182.0,180.5,142.6,563.5,140.875,217.10000000000002,346.4,442.1
"HARYANA, DELHI & CHANDIGARH",1976,80.0,216.4,317.5,38.3,652.1,163.04999999999998,88.60000000000002,563.5,346.4
"HARYANA, DELHI & CHANDIGARH",1977,51.3,295.3,168.8,120.9,636.3,159.07500000000002,-15.800000000000068,652.1,563.5
"HARYANA, DELHI & CHANDIGARH",1978,71.8,202.4,186.7,105.6,566.5,141.625,-69.79999999999995,636.3,652.1
"HARYANA, DELHI & CHANDIGARH",1979,34.7,125.7,40.1,20.4,221.0,55.225,-345.5,566.5,636.3
"HARYANA, DELHI & CHANDIGARH",1980,45.3,238.7,99.6,50.6,434.2,108.55000000000001,213.2,221.0,566.5
"HARYANA, DELHI & CHANDIGARH",1981,65.7,203.2,65.8,34.2,369.0,92.225,-65.19999999999999,434.2,221.0
"HARYANA, DELHI & CHANDIGARH",1982,29.8,100.1,153.9,5.5,289.2,72.325,-79.80000000000001,369.0,434.2
"HARYANA, DELHI & CHANDIGARH",1983,29.9,214.6,230.2,79.7,554.4,138.6,265.2,289.2,369.0
"HARYANA, DELHI & CHANDIGARH",1984,39.8,157.0,181.0,74.8,452.6,113.15,-101.79999999999995,554.4,289.2
"HARYANA, DELHI & CHANDIGARH",1985,44.7,257.6,152.5,37.5,492.2,123.075,39.599999999999966,452.6,554.4
"HARYANA, DELHI & CHANDIGARH",1986,83.5,93.3,105.7,53.5,335.9,84.0,-156.3,492.2,452.6
"HARYANA, DELHI & CHANDIGARH",1987,26.1,25.1,109.8,16.6,177.7,44.4,-158.2,335.9,492.2
"HARYANA, DELHI & CHANDIGARH",1988,82.7,287.6,230.3,183.8,784.5,196.10000000000002,606.8,177.7,335.9
